AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4078.58974325, 4048.07692266, 4042.17948677, 4052.69230728, 4050.89743548, 4062.56410215, 4068.46153805, 4074.61538427, 4089.99999966, 4079.61538427, 4066.15384574, 4066.53846113, 4069.48717907, 4118.97435870,2
4075.89743555, 4054.99999959, 4050.51282010, 4057.30769189, 4068.58974318, 4064.61538420, 4071.79487145, 4078.33333299, 4098.20512786, 4097.56410222, 4076.53846119, 4073.84615350, 4080.89743555, 4113.97435870,2
4085.64102530, 4057.05128164, 4052.82051241, 4053.33333292, 4072.56410222, 4058.97435856, 4074.74358940, 4083.46153812, 4095.76923043, 4091.79487145, 4077.17948684, 4070.76923043, 4073.46153812, 4126.28205101,2
4089.23076889, 4072.30769196, 4059.61538420, 4063.71794830, 4065.89743548, 4075.25640991, 4088.84615350, 4094.74358940, 4101.53846119, 4084.35897402, 4076.41025607, 4084.74358940, 4082.69230735, 4117.43589716,2
4091.53846119, 4074.23076889, 4060.89743548, 4064.87179446, 4067.82051241, 4078.33333299, 4089.10256376, 4093.33333299, 4107.17948691, 4086.53846119, 4070.25640991, 4091.15384581, 4089.99999966, 4119.23076896,2
4085.12820478, 4053.20512779, 4047.30769189, 4051.15384574, 4059.74358933, 4056.92307651, 4076.79487145, 4078.20512786, 4096.15384581, 4081.41025607, 4062.05128164, 4069.87179453, 4066.41025600, 4123.46153819,2
4071.53846119, 4049.48717907, 4049.99999959, 4056.15384574, 4050.64102523, 4063.20512779, 4083.33333299, 4081.53846119, 4092.43589709, 4078.07692273, 4069.35897395, 4066.41025600, 4059.48717907, 4114.23076896,2
4080.25640991, 4052.69230728, 4053.07692266, 4053.33333292, 4060.12820472, 4071.79487145, 4081.79487145, 4082.56410222, 4092.43589709, 4074.23076889, 4065.76923036, 4070.12820478, 4061.66666625, 4122.43589716,2
4081.53846119, 4054.61538420, 4045.25640984, 4047.17948677, 4075.25640991, 4063.07692266, 4071.92307658, 4073.46153812, 4092.05128171, 4081.41025607, 4059.87179446, 4069.48717907, 4061.15384574, 4117.94871767,2
4079.48717914, 4049.61538420, 4043.46153805, 4043.97435856, 4056.53846113, 4054.48717907, 4070.12820478, 4072.43589709, 4091.28205094, 4083.84615350, 4059.23076882, 4065.76923036, 4066.28205087, 4118.84615357,2
4080.51282017, 4043.07692266, 4043.07692266, 4039.10256369, 4042.17948677, 4054.87179446, 4068.84615343, 4074.10256376, 4089.23076889, 4065.76923036, 4049.10256369, 4054.48717907, 4060.76923036, 4124.48717921,2
4072.56410222, 4053.33333292, 4041.66666625, 4048.07692266, 4069.23076882, 4060.25640984, 4065.89743548, 4073.97435863, 4090.76923043, 4069.61538420, 4048.33333292, 4054.61538420, 4056.53846113, 4116.41025614,2
4075.76923043, 4049.35897395, 4036.15384567, 4046.02564061, 4071.15384581, 4048.20512779, 4056.79487138, 4067.69230728, 4083.58974325, 4071.92307658, 4052.17948677, 4051.79487138, 4049.87179446, 4126.66666639,2
4065.51282010, 4035.12820465, 4031.53846106, 4036.28205080, 4049.10256369, 4042.30769189, 4057.05128164, 4066.53846113, 4082.30769196, 4061.66666625, 4055.51282010, 4043.07692266, 4051.28205087, 4123.46153819,2
4062.17948677, 4039.10256369, 4034.48717900, 4039.48717907, 4045.38461497, 4055.51282010, 4069.35897395, 4074.10256376, 4091.53846119, 4071.15384581, 4060.64102523, 4048.20512779, 4068.07692266, 4118.07692280,2
4086.28205094, 4053.71794830, 4046.02564061, 4049.61538420, 4057.56410215, 4063.33333292, 4080.76923043, 4082.56410222, 4097.56410222, 4085.76923043, 4065.25640984, 4065.51282010, 4075.89743555, 4125.76923050,2
4086.79487145, 4068.33333292, 4061.15384574, 4065.12820472, 4075.64102530, 4068.84615343, 4090.76923043, 4090.12820478, 4103.20512793, 4088.97435863, 4075.64102530, 4078.07692273, 4076.41025607, 4116.92307665,2
4077.17948684, 4066.02564061, 4049.48717907, 4065.64102523, 4066.92307651, 4067.17948677, 4082.82051248, 4084.10256376, 4091.92307658, 4071.53846119, 4066.41025600, 4060.51282010, 4064.99999959, 4122.05128178,2
4068.97435856, 4059.23076882, 4029.48717900, 4056.53846113, 4052.43589702, 4069.48717907, 4075.51282017, 4077.30769196, 4082.43589709, 4061.92307651, 4048.84615343, 4045.12820472, 4057.05128164, 4119.48717921,2
4065.25640984, 4056.79487138, 4035.25640977, 4053.58974318, 4063.97435856, 4067.69230728, 4073.71794837, 4074.35897402, 4084.99999966, 4065.64102523, 4046.79487138, 4052.05128164, 4054.23076882, 4115.38461511,2
4076.79487145, 4053.33333292, 4044.99999959, 4054.35897395, 4071.28205094, 4053.84615343, 4068.46153805, 4069.48717907, 4086.15384581, 4064.74358933, 4050.89743548, 4056.92307651, 4053.20512779, 4127.43589716,2
4076.79487145, 4062.82051241, 4052.05128164, 4066.66666625, 4057.43589702, 4064.35897395, 4087.43589709, 4082.69230735, 4095.38461504, 4081.92307658, 4067.94871754, 4067.69230728, 4067.69230728, 4118.46153819,2
4086.41025607, 4071.79487145, 4054.35897395, 4073.07692273, 4051.79487138, 4074.74358940, 4100.64102530, 4092.82051248, 4098.58974325, 4088.97435863, 4075.51282017, 4073.58974325, 4069.48717907, 4121.28205101,2
4086.41025607, 4071.79487145, 4054.35897395, 4073.07692273, 4051.79487138, 4074.74358940, 4100.64102530, 4092.82051248, 4098.58974325, 4088.97435863, 4075.51282017, 4073.58974325, 4069.48717907, 4121.28205101,2
4090.76923043, 4080.76923043, 4055.38461497, 4074.99999966, 4078.71794837, 4073.97435863, 4092.82051248, 4083.33333299, 4090.76923043, 4080.25640991, 4071.41025607, 4074.48717914, 4070.89743555, 4121.02564075,2
4073.84615350, 4073.84615350, 4052.94871754, 4069.35897395, 4087.43589709, 4072.69230735, 4090.38461504, 4069.61538420, 4082.56410222, 4076.41025607, 4070.12820478, 4074.99999966, 4077.05128171, 4112.43589716,2
4069.35897395, 4033.71794824, 4035.12820465, 4045.76923036, 4056.15384574, 4054.10256369, 4091.41025607, 4065.76923036, 4078.20512786, 4064.10256369, 4056.02564061, 4055.38461497, 4060.89743548, 4121.15384588,2
4068.20512779, 4031.41025593, 4034.48717900, 4048.33333292, 4056.41025600, 4056.92307651, 4102.17948684, 4084.35897402, 4090.38461504, 4069.61538420, 4058.71794830, 4052.69230728, 4061.92307651, 4117.43589716,2
4079.87179453, 4066.41025600, 4049.87179446, 4060.51282010, 4070.25640991, 4075.89743555, 4103.71794844, 4088.33333299, 4093.84615350, 4082.69230735, 4075.12820478, 4066.92307651, 4077.69230735, 4122.94871767,2
4084.10256376, 4069.61538420, 4050.38461497, 4058.71794830, 4067.17948677, 4074.10256376, 4096.53846119, 4071.28205094, 4085.64102530, 4081.02564068, 4073.58974325, 4070.12820478, 4077.56410222, 4122.30769203,2
4072.05128171, 4056.53846113, 4049.23076882, 4061.92307651, 4081.28205094, 4069.23076882, 4096.66666632, 4071.92307658, 4089.23076889, 4077.69230735, 4065.25640984, 4070.89743555, 4073.33333299, 4113.71794844,2
4081.53846119, 4063.97435856, 4054.10256369, 4062.56410215, 4082.17948684, 4068.58974318, 4093.71794837, 4079.48717914, 4090.12820478, 4070.25640991, 4063.07692266, 4069.48717907, 4071.28205094, 4123.33333306,2
4087.56410222, 4080.38461504, 4065.76923036, 4075.51282017, 4069.99999966, 4072.69230735, 4101.28205094, 4085.25640991, 4093.20512786, 4080.12820478, 4076.53846119, 4082.43589709, 4082.17948684, 4117.43589716,2
4091.66666632, 4077.17948684, 4073.97435863, 4079.87179453, 4073.97435863, 4071.02564068, 4107.69230742, 4085.25640991, 4099.74358940, 4093.84615350, 4082.56410222, 4094.61538427, 4093.20512786, 4119.99999973,2
4093.46153812, 4077.69230735, 4069.23076882, 4066.79487138, 4073.84615350, 4072.43589709, 4113.71794844, 4086.66666632, 4102.82051255, 4093.71794837, 4073.33333299, 4089.48717914, 4088.46153812, 4120.76923050,2
4086.41025607, 4089.23076889, 4066.02564061, 4078.33333299, 4074.23076889, 4079.87179453, 4134.35897408, 4094.61538427, 4104.87179460, 4094.48717914, 4072.82051248, 4089.61538427, 4078.46153812, 4111.92307665,2
4090.25640991, 4077.17948684, 4064.48717907, 4092.94871761, 4079.23076889, 4068.71794830, 4142.17948697, 4086.53846119, 4096.92307658, 4084.35897402, 4070.38461504, 4086.66666632, 4065.64102523, 4128.33333306,2
4085.12820478, 4075.64102530, 4069.61538420, 4098.71794837, 4091.92307658, 4075.38461504, 4137.43589723, 4077.56410222, 4093.07692273, 4082.30769196, 4070.25640991, 4088.33333299, 4077.17948684, 4124.99999973,2
4088.33333299, 4093.46153812, 4076.02564068, 4099.23076889, 4096.41025607, 4093.58974325, 4132.56410229, 4080.12820478, 4092.82051248, 4092.69230735, 4072.69230735, 4096.28205094, 4097.17948684, 4121.02564075,2
4099.48717914, 4093.97435863, 4071.92307658, 4094.23076889, 4093.46153812, 4092.05128171, 4126.53846126, 4083.33333299, 4092.43589709, 4086.15384581, 4069.87179453, 4094.48717914, 4080.38461504, 4126.02564075,2
4091.41025607, 4095.76923043, 4073.46153812, 4100.25640991, 4098.07692273, 4097.05128171, 4127.05128178, 4088.07692273, 4101.28205094, 4081.02564068, 4074.87179453, 4096.53846119, 4071.92307658, 4114.74358947,2
4096.41025607, 4093.58974325, 4074.48717914, 4098.46153812, 4084.48717914, 4097.05128171, 4119.23076896, 4081.41025607, 4099.48717914, 4088.97435863, 4076.02564068, 4098.84615350, 4088.84615350, 4124.48717921,2
4094.23076889, 4083.33333299, 4070.51282017, 4092.94871761, 4077.94871761, 4093.20512786, 4118.97435870, 4076.53846119, 4092.69230735, 4099.48717914, 4071.15384581, 4095.76923043, 4088.33333299, 4126.28205101,2
4087.43589709, 4089.23076889, 4075.64102530, 4102.82051255, 4091.79487145, 4096.28205094, 4133.97435870, 4090.89743555, 4098.71794837, 4098.71794837, 4070.76923043, 4096.53846119, 4075.25640991, 4121.41025614,2
4101.53846119, 4102.94871767, 4085.25640991, 4117.82051255, 4103.07692280, 4093.97435863, 4126.41025614, 4103.58974332, 4108.97435870, 4089.87179453, 4077.94871761, 4102.43589709, 4084.99999966, 4126.28205101,2
4097.56410222, 4106.28205101, 4091.02564068, 4123.71794844, 4115.64102537, 4090.38461504, 4113.20512793, 4102.69230742, 4112.82051255, 4097.82051248, 4091.79487145, 4111.53846126, 4104.23076896, 4114.99999973,2
4094.99999966, 4088.97435863, 4085.25640991, 4107.05128178, 4099.99999966, 4086.79487145, 4115.25640998, 4092.69230735, 4104.35897408, 4100.89743555, 4082.56410222, 4105.25640998, 4086.41025607, 4121.02564075,2
4101.79487145, 4091.92307658, 4083.71794837, 4100.12820478, 4082.82051248, 4093.33333299, 4123.84615357, 4092.17948684, 4098.97435863, 4099.23076889, 4072.56410222, 4102.05128171, 4079.61538427, 4123.71794844,2
4095.12820478, 4111.02564075, 4089.10256376, 4108.71794844, 4104.23076896, 4100.38461504, 4126.79487152, 4093.97435863, 4099.87179453, 4100.25640991, 4082.69230735, 4107.94871767, 4102.05128171, 4114.99999973,2
4092.05128171, 4098.46153812, 4079.99999966, 4103.33333306, 4115.12820485, 4091.41025607, 4124.48717921, 4082.69230735, 4093.58974325, 4086.15384581, 4075.76923043, 4094.48717914, 4095.12820478, 4125.89743562,2
4094.35897402, 4101.15384581, 4083.71794837, 4110.38461511, 4094.74358940, 4099.48717914, 4143.97435877, 4088.97435863, 4098.46153812, 4094.35897402, 4072.56410222, 4100.51282017, 4090.76923043, 4118.97435870,2
4099.99999966, 4109.10256383, 4092.94871761, 4114.10256383, 4079.61538427, 4103.97435870, 4148.71794851, 4091.53846119, 4098.71794837, 4094.10256376, 4077.30769196, 4111.66666639, 4089.61538427, 4119.23076896,2
4096.79487145, 4097.43589709, 4087.05128171, 4100.64102530, 4093.58974325, 4095.12820478, 4136.41025621, 4080.25640991, 4091.79487145, 4072.69230735, 4073.33333299, 4100.89743555, 4079.23076889, 4126.79487152,2
4092.30769196, 4108.20512793, 4091.28205094, 4106.79487152, 4115.25640998, 4111.28205101, 4152.30769210, 4096.28205094, 4105.76923050, 4095.38461504, 4077.82051248, 4108.33333306, 4101.02564068, 4116.92307665,2
4107.43589716, 4114.10256383, 4095.12820478, 4112.30769203, 4109.99999973, 4118.71794844, 4169.61538448, 4116.02564075, 4113.20512793, 4118.58974332, 4079.35897402, 4116.79487152, 4116.79487152, 4123.84615357,2
4101.53846119, 4105.64102537, 4097.94871761, 4113.46153819, 4118.97435870, 4118.97435870, 4175.64102551, 4118.20512793, 4110.89743562, 4110.76923050, 4084.99999966, 4117.05128178, 4101.92307658, 4117.05128178,2
4095.38461504, 4114.23076896, 4108.58974332, 4120.64102537, 4137.30769210, 4126.79487152, 4177.17948704, 4115.76923050, 4113.20512793, 4112.56410229, 4097.56410222, 4120.89743562, 4100.89743555, 4112.30769203,2
4111.15384588, 4127.94871767, 4110.12820485, 4126.79487152, 4122.17948691, 4117.30769203, 4166.28205108, 4115.76923050, 4113.97435870, 4124.99999973, 4095.38461504, 4119.74358947, 4120.25640998, 4122.82051255,2
4108.33333306, 4127.05128178, 4113.97435870, 4138.07692287, 4111.79487152, 4112.17948691, 4162.17948697, 4122.82051255, 4116.79487152, 4123.84615357, 4091.41025607, 4122.56410229, 4123.71794844, 4117.94871767,2
4111.02564075, 4122.30769203, 4121.02564075, 4132.56410229, 4113.84615357, 4117.94871767, 4167.56410236, 4118.84615357, 4113.33333306, 4113.07692280, 4091.02564068, 4122.17948691, 4104.99999973, 4125.76923050,2
4109.99999973, 4128.84615357, 4116.53846126, 4124.35897408, 4127.30769203, 4125.64102537, 4163.97435877, 4110.51282024, 4116.02564075, 4123.84615357, 4097.82051248, 4123.84615357, 4114.48717921, 4120.38461511,2
4102.69230742, 4120.51282024, 4109.74358947, 4126.28205101, 4128.46153819, 4122.69230742, 4144.61538441, 4110.64102537, 4117.17948691, 4123.84615357, 4101.41025607, 4124.35897408, 4130.38461511, 4115.25640998,2
4110.25640998, 4105.89743562, 4111.28205101, 4119.87179460, 4101.53846119, 4110.25640998, 4132.69230742, 4107.05128178, 4106.02564075, 4104.61538434, 4094.99999966, 4118.07692280, 4112.69230742, 4127.17948691,2
4102.82051255, 4121.41025614, 4124.87179460, 4125.51282024, 4111.41025614, 4117.69230742, 4147.82051262, 4107.17948691, 4111.79487152, 4125.38461511, 4104.23076896, 4131.53846126, 4124.61538434, 4116.41025614,2
4108.33333306, 4130.25640998, 4132.05128178, 4128.20512793, 4129.61538434, 4128.97435870, 4161.79487159, 4111.28205101, 4120.89743562, 4144.61538441, 4111.79487152, 4143.97435877, 4148.46153826, 4118.84615357,2
4114.87179460, 4115.25640998, 4128.07692280, 4123.46153819, 4121.28205101, 4131.92307665, 4167.05128185, 4118.58974332, 4120.25640998, 4128.46153819, 4111.53846126, 4139.23076903, 4133.84615357, 4119.61538434,2
4105.64102537, 4114.87179460, 4127.56410229, 4129.23076896, 4124.87179460, 4134.35897408, 4171.02564089, 4123.20512793, 4119.99999973, 4125.76923050, 4116.79487152, 4137.43589723, 4124.35897408, 4114.10256383,2
4109.10256383, 4124.23076896, 4123.46153819, 4129.10256383, 4135.76923056, 4130.51282024, 4165.64102544, 4111.28205101, 4114.10256383, 4131.53846126, 4110.76923050, 4137.05128185, 4135.76923056, 4124.99999973,2
4106.79487152, 4130.89743562, 4125.76923050, 4134.48717921, 4142.82051262, 4134.74358947, 4166.15384595, 4108.33333306, 4116.41025614, 4135.76923056, 4111.66666639, 4142.82051262, 4150.51282031, 4118.97435870,2
4107.43589716, 4130.76923050, 4132.05128178, 4139.48717928, 4137.30769210, 4129.48717921, 4163.58974339, 4117.69230742, 4121.53846126, 4134.35897408, 4120.89743562, 4144.23076903, 4148.07692287, 4119.48717921,2
4110.64102537, 4130.12820485, 4131.66666639, 4138.97435877, 4126.02564075, 4120.12820485, 4160.12820492, 4123.71794844, 4121.02564075, 4128.07692280, 4127.43589716, 4143.46153826, 4142.43589723, 4119.48717921,2
4113.20512793, 4134.23076896, 4133.07692280, 4142.82051262, 4125.25640998, 4131.02564075, 4166.15384595, 4126.66666639, 4121.15384588, 4130.89743562, 4129.99999973, 4151.66666646, 4146.79487159, 4119.23076896,2
4111.15384588, 4129.87179460, 4125.76923050, 4136.41025621, 4135.25640998, 4135.64102544, 4154.23076903, 4117.05128178, 4115.89743562, 4127.30769203, 4111.53846126, 4140.38461518, 4136.53846133, 4120.64102537,2
4098.46153812, 4125.51282024, 4115.89743562, 4127.82051255, 4134.23076896, 4131.92307665, 4149.99999980, 4109.35897408, 4114.74358947, 4122.17948691, 4096.53846119, 4121.66666639, 4125.51282024, 4115.38461511,2
4107.05128178, 4128.33333306, 4119.74358947, 4128.07692280, 4119.74358947, 4138.33333313, 4178.97435884, 4119.99999973, 4123.84615357, 4123.71794844, 4101.53846119, 4125.12820485, 4131.79487152, 4123.84615357,2
4104.48717921, 4145.25641005, 4136.66666646, 4147.94871774, 4146.15384595, 4166.79487159, 4212.56410250, 4143.71794851, 4138.97435877, 4149.74358954, 4123.84615357, 4148.97435877, 4153.20512800, 4108.84615357,2
4109.35897408, 4144.35897415, 4137.30769210, 4149.61538441, 4169.35897422, 4168.97435884, 4205.51282045, 4138.07692287, 4132.30769203, 4164.23076903, 4131.92307665, 4146.41025621, 4149.74358954, 4122.94871767,2
4121.28205101, 4134.48717921, 4125.89743562, 4141.15384595, 4146.92307672, 4149.10256390, 4201.41025634, 4119.74358947, 4123.33333306, 4152.05128185, 4121.66666639, 4130.76923050, 4143.97435877, 4131.92307665,2
4108.07692280, 4153.71794851, 4146.66666646, 4164.10256390, 4149.35897415, 4167.56410236, 4234.35897436, 4138.97435877, 4142.30769210, 4166.92307672, 4138.58974339, 4156.28205108, 4176.53846140, 4104.48717921,2
4126.41025614, 4152.43589723, 4156.02564082, 4162.69230749, 4160.25641005, 4169.61538448, 4230.38461532, 4145.25641005, 4140.51282031, 4168.33333320, 4148.84615364, 4166.41025621, 4177.94871781, 4131.66666639,2
4132.69230742, 4157.56410236, 4152.56410236, 4163.33333313, 4164.23076903, 4165.12820492, 4218.46153840, 4142.56410236, 4134.87179460, 4160.38461518, 4150.89743569, 4166.15384595, 4174.48717935, 4124.74358947,2
4125.64102537, 4179.99999986, 4167.43589723, 4176.92307679, 4158.46153826, 4168.84615371, 4225.12820506, 4148.71794851, 4137.43589723, 4164.48717928, 4157.82051262, 4182.69230756, 4188.58974345, 4109.87179460,2
4141.53846133, 4158.71794851, 4161.15384595, 4152.30769210, 4139.23076903, 4145.51282031, 4206.02564096, 4137.82051262, 4128.71794844, 4156.15384595, 4142.43589723, 4172.05128192, 4174.61538448, 4136.28205108,2
4128.71794844, 4142.30769210, 4155.76923056, 4144.87179467, 4155.25641005, 4148.58974339, 4200.76923063, 4144.23076903, 4141.92307672, 4171.66666653, 4142.94871774, 4170.38461525, 4179.74358961, 4120.12820485,2
4124.35897408, 4146.41025621, 4163.07692287, 4152.43589723, 4161.92307672, 4162.82051262, 4206.15384609, 4151.92307672, 4147.69230749, 4179.35897422, 4150.89743569, 4178.20512807, 4186.28205115, 4118.20512793,2
4138.20512800, 4135.89743569, 4153.58974339, 4134.74358947, 4141.28205108, 4151.02564082, 4189.87179474, 4134.48717921, 4126.53846126, 4151.41025621, 4141.79487159, 4166.79487159, 4163.71794851, 4133.71794844,2
4128.20512793, 4141.66666646, 4154.74358954, 4134.61538434, 4150.38461518, 4153.97435877, 4184.48717935, 4135.12820485, 4128.46153819, 4152.30769210, 4146.92307672, 4171.79487166, 4173.46153833, 4116.41025614,2
4132.56410229, 4148.84615364, 4161.79487159, 4142.43589723, 4157.69230749, 4154.10256390, 4179.74358961, 4141.41025621, 4136.41025621, 4164.35897415, 4150.12820492, 4173.58974345, 4188.71794858, 4123.71794844,2
4136.66666646, 4134.99999973, 4151.28205108, 4140.25641005, 4145.89743569, 4141.41025621, 4170.38461525, 4130.64102537, 4128.58974332, 4147.43589723, 4138.84615364, 4156.79487159, 4178.71794858, 4130.25640998,2
4119.74358947, 4145.64102544, 4152.05128185, 4152.82051262, 4147.94871774, 4156.15384595, 4187.94871781, 4134.99999973, 4131.28205101, 4159.99999980, 4144.74358954, 4163.84615364, 4181.02564089, 4110.76923050,2
4132.43589716, 4153.71794851, 4153.46153826, 4148.20512800, 4144.35897415, 4154.48717928, 4192.17948704, 4138.58974339, 4125.76923050, 4215.51282045, 4145.64102544, 4164.99999980, 4161.02564082, 4129.35897408,2
4136.66666646, 4151.41025621, 4151.28205108, 4150.12820492, 4150.64102544, 4150.76923056, 4187.56410243, 4136.02564082, 4124.23076896, 4297.43589751, 4140.38461518, 4160.89743569, 4153.84615364, 4125.12820485,2
4128.84615357, 4152.30769210, 4161.28205108, 4166.92307672, 4168.84615371, 4162.94871774, 4186.53846140, 4134.10256383, 4129.99999973, 4348.46153867, 4141.28205108, 4166.53846133, 4185.51282038, 4111.53846126,2
4141.02564082, 4145.25641005, 4164.48717928, 4160.51282031, 4157.30769210, 4151.92307672, 4177.94871781, 4125.51282024, 4123.20512793, 4345.25641047, 4138.84615364, 4160.25641005, 4184.10256397, 4128.97435870,2
4133.71794844, 4160.51282031, 4171.66666653, 4170.51282038, 4158.58974339, 4158.84615364, 4194.23076910, 4142.94871774, 4132.17948691, 4371.92307720, 4157.05128185, 4172.43589730, 4170.38461525, 4113.71794844,2
4147.43589723, 4172.82051269, 4178.58974345, 4179.61538448, 4171.02564089, 4167.43589723, 4204.35897429, 4160.12820492, 4140.25641005, 4395.00000028, 4161.79487159, 4183.97435884, 4183.07692294, 4121.02564075,2
4155.38461518, 4171.66666653, 4176.15384602, 4175.25641012, 4164.35897415, 4163.46153826, 4203.71794865, 4156.79487159, 4141.92307672, 4391.41025669, 4147.05128185, 4179.10256397, 4209.74358968, 4121.28205101,2
4135.89743569, 4169.35897422, 4176.41025628, 4179.87179474, 4152.56410236, 4169.10256397, 4212.94871788, 4155.12820492, 4145.51282031, 4397.17948746, 4149.87179467, 4179.10256397, 4201.28205122, 4110.89743562,2
4144.87179467, 4152.82051262, 4172.56410243, 4177.17948704, 4153.46153826, 4169.23076910, 4212.05128199, 4156.41025621, 4138.58974339, 4383.97435926, 4154.35897415, 4173.97435884, 4167.82051262, 4130.25640998,2
4142.05128185, 4157.43589723, 4175.38461525, 4175.89743576, 4175.64102551, 4174.87179474, 4211.66666660, 4166.53846133, 4142.94871774, 4379.23076951, 4160.25641005, 4177.94871781, 4177.05128192, 4113.46153819,2
4141.53846133, 4173.33333320, 4174.35897422, 4166.92307672, 4168.20512807, 4166.66666646, 4207.56410250, 4158.46153826, 4142.17948697, 4390.51282079, 4146.92307672, 4169.99999986, 4180.38461525, 4117.17948691,2
4135.76923056, 4162.56410236, 4164.10256390, 4167.82051262, 4149.87179467, 4160.64102544, 4208.33333327, 4139.10256390, 4132.30769203, 4387.69230797, 4136.02564082, 4153.46153826, 4165.51282031, 4126.02564075,2
4114.61538434, 4137.17948697, 4161.02564082, 4178.58974345, 4164.99999980, 4172.05128192, 4209.48717942, 4142.17948697, 4131.53846126, 4362.05128226, 4142.43589723, 4152.82051262, 4171.41025628, 4114.48717921,2
4125.64102537, 4139.35897415, 4158.20512800, 4165.64102544, 4171.41025628, 4167.43589723, 4192.94871781, 4148.33333313, 4131.28205101, 4346.79487201, 4131.79487152, 4151.15384595, 4164.23076903, 4124.87179460,2
4132.17948691, 4164.61538441, 4164.35897415, 4169.74358961, 4167.43589723, 4168.84615371, 4195.51282038, 4153.58974339, 4140.51282031, 4367.05128233, 4136.79487159, 4161.66666646, 4160.64102544, 4117.43589716,2
4135.38461518, 4151.79487159, 4169.23076910, 4179.35897422, 4158.33333313, 4173.33333320, 4205.51282045, 4151.66666646, 4144.35897415, 4359.87179508, 4148.46153826, 4169.35897422, 4174.35897422, 4120.51282024,2
4135.12820485, 4130.25640998, 4164.48717928, 4166.15384595, 4157.43589723, 4167.17948697, 4198.20512807, 4146.79487159, 4136.66666646, 4335.76923098, 4139.74358954, 4162.05128185, 4184.48717935, 4121.92307665,2
4132.94871767, 4139.48717928, 4168.33333320, 4163.97435877, 4161.92307672, 4163.97435877, 4192.05128192, 4152.82051262, 4136.53846133, 4343.97435919, 4140.64102544, 4164.35897415, 4186.92307679, 4114.61538434,2
4142.30769210, 4146.79487159, 4168.71794858, 4173.84615371, 4149.35897415, 4164.23076903, 4187.94871781, 4150.51282031, 4139.87179467, 4351.92307714, 4147.17948697, 4166.53846133, 4171.02564089, 4126.66666639,2
4121.66666639, 4118.84615357, 4145.51282031, 4180.76923063, 4127.05128178, 4143.46153826, 4152.17948697, 4134.87179460, 4124.48717921, 4287.56410264, 4114.74358947, 4141.79487159, 4160.25641005, 4118.33333306,2
4126.15384588, 4116.79487152, 4145.25641005, 4185.12820499, 4136.79487159, 4142.82051262, 4147.43589723, 4136.28205108, 4130.38461511, 4291.79487187, 4112.94871767, 4142.30769210, 4154.99999980, 4122.30769203,2
4120.51282024, 4124.99999973, 4145.12820492, 4188.46153833, 4152.56410236, 4142.05128185, 4144.61538441, 4131.15384588, 4136.92307672, 4315.12820527, 4130.64102537, 4146.66666646, 4162.30769210, 4113.58974332,2
4136.92307672, 4130.51282024, 4151.92307672, 4179.10256397, 4135.38461518, 4138.20512800, 4143.20512800, 4129.61538434, 4132.17948691, 4311.15384630, 4135.38461518, 4149.87179467, 4167.43589723, 4125.64102537,2
4134.48717921, 4138.07692287, 4162.30769210, 4189.99999986, 4136.28205108, 4144.61538441, 4147.30769210, 4139.87179467, 4136.66666646, 4306.66666681, 4133.20512793, 4155.64102544, 4176.28205115, 4118.07692280,2
4127.69230742, 4146.02564082, 4164.48717928, 4201.41025634, 4151.15384595, 4151.66666646, 4149.35897415, 4142.94871774, 4142.94871774, 4313.46153860, 4138.07692287, 4156.92307672, 4184.61538448, 4116.41025614,2
4138.97435877, 4138.84615364, 4158.46153826, 4190.64102551, 4144.48717928, 4141.15384595, 4142.43589723, 4132.82051255, 4135.64102544, 4301.15384630, 4135.76923056, 4150.64102544, 4175.25641012, 4125.89743562,2
4135.64102544, 4128.58974332, 4159.10256390, 4191.41025628, 4146.92307672, 4140.89743569, 4145.76923056, 4134.87179460, 4135.51282031, 4290.00000007, 4137.56410236, 4154.48717928, 4163.71794851, 4116.66666639,2
4138.84615364, 4125.38461511, 4158.71794851, 4192.56410243, 4151.28205108, 4151.53846133, 4151.53846133, 4143.33333313, 4136.28205108, 4287.17948725, 4132.94871767, 4153.46153826, 4165.12820492, 4124.48717921,2
4136.66666646, 4139.99999980, 4158.71794851, 4188.07692294, 4141.66666646, 4161.79487159, 4155.76923056, 4149.10256390, 4136.41025621, 4291.53846161, 4127.30769203, 4152.69230749, 4174.35897422, 4123.97435870,2
4127.30769203, 4144.48717928, 4154.87179467, 4179.87179474, 4128.20512793, 4154.23076903, 4157.17948697, 4145.12820492, 4135.76923056, 4284.74358982, 4129.87179460, 4151.53846133, 4166.79487159, 4121.53846126,2
4125.12820485, 4128.20512793, 4143.07692287, 4171.92307679, 4132.05128178, 4144.23076903, 4154.48717928, 4139.99999980, 4134.10256383, 4269.10256418, 4126.02564075, 4140.25641005, 4154.48717928, 4126.02564075,2
4121.28205101, 4130.38461511, 4145.12820492, 4179.61538448, 4158.58974339, 4159.74358954, 4153.84615364, 4148.20512800, 4140.38461518, 4282.17948725, 4125.12820485, 4141.53846133, 4163.07692287, 4116.41025614,2
4129.61538434, 4129.87179460, 4148.71794851, 4173.33333320, 4154.87179467, 4150.76923056, 4141.41025621, 4144.61538441, 4135.12820485, 4285.89743597, 4120.12820485, 4140.51282031, 4159.99999980, 4124.10256383,2
